otu	Domain	Phylum	Class	Order	Family
c1e357d625af072736c4ec4fbeb7cf61	Bacteria	Proteobacteria	Alphaproteobacteria	Acetobacterales	 Acetobacteraceae
c640779d8347aad0bab49eeaaef99354	Bacteria	Actinobacteriota	Acidimicrobiia	Microtrichales	 Microtrichaceae
ca8f04fe5ed7576288f6d5d1cdaf8567	Bacteria	Bdellovibrionota	Oligoflexia	Silvanigrellales	 Silvanigrellaceae
cf105af3009107da5483694b7d4ed1bd	Bacteria	Proteobacteria	Gammaproteobacteria	NA	NA
d4d6dca9ced80ed72a3f32458b07a8ee	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	 Sphingomonadaceae
d519006445656f9dccb9e6730bbcebe7	Bacteria	Cyanobacteria	Cyanobacteriia	NA	NA
ef2328d0850450e6a3473e9c317b97b4	Bacteria	Verrucomicrobiota	Verrucomicrobiae	Verrucomicrobiales	 Verrucomicrobiaceae
f216a6d8c9fefb572620b96fde551054	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	 Mitochondria
06e111e6732f397d9c62371d5e83af5d	Bacteria	Proteobacteria	Alphaproteobacteria	Acetobacterales	 Acetobacteraceae
0a6c7ce45711faa0bf79117d69448b41	Bacteria	Verrucomicrobiota	Chlamydiae	Chlamydiales	 Parachlamydiaceae
0a7d09a290218895a5f49ca9f9624208	Bacteria	Proteobacteria	Alphaproteobacteria	Caulobacterales	 Hyphomonadaceae
14ee87a016799bf2f6278452c2599be1	Bacteria	Acidobacteriota	Acidobacteriae	Bryobacterales	 Bryobacteraceae
1930b702136a96b8dbf501a7fc7cb01e	Bacteria	Proteobacteria	Gammaproteobacteria	Diplorickettsiales	 Diplorickettsiaceae
1943abff8a392bcf58a7fd5dbee007f8	Bacteria	Proteobacteria	Alphaproteobacteria	Caulobacterales	 Hyphomonadaceae
20dcb9f8299259b28bcf04307fedf3d3	Bacteria	Acidobacteriota	Acidobacteriae	Acidobacteriae	 Acidobacteriae
2863d361069fe02ab0646aa6a20ffc78	Bacteria	Chloroflexi	Anaerolineae	RBG-13-54-9	 RBG-13-54-9
2fd0fa169185017c06871fb1b3215db3	Bacteria	Planctomycetota	Planctomycetes	Pirellulales	 Pirellulaceae
355ba3b08ca8a6251b9e6f4c51bbede1	Bacteria	Acidobacteriota	Holophagae	Subgroup_7	 Subgroup_7
48a10657656f1cafe63d67c151c21fd5	Bacteria	Acidobacteriota	Holophagae	Subgroup_7	 Subgroup_7
53397e369a82a48e5e809902040b9f6e	Bacteria	Chloroflexi	Anaerolineae	Caldilineales	 Caldilineaceae
53ae3de529094d3e0652d9f269e5dd00	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	 Sphingomonadaceae
5d58d7de11b992305515ed96dbfc7c4e	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	 Beijerinckiaceae
5e741cd17ed36b1155ae4b924be49257	Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	 Saprospiraceae
6bc3a117a8315ab6b263c73735f7b84a	Bacteria	Actinobacteriota	WCHB1-81	WCHB1-81	 WCHB1-81
6cacc65334c92b62714775556d14d237	Bacteria	Proteobacteria	Gammaproteobacteria	NA	NA
6cf77a971ff3cc4795b7ec597c6de243	Bacteria	Bacteroidota	Bacteroidia	Sphingobacteriales	 Sphingobacteriaceae
6d5f686abfe09b7c214610ca38900470	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	NA
73477f68d53a9416122c2f3df0121ca6	Bacteria	Planctomycetota	Planctomycetes	Planctomycetales	 Rubinisphaeraceae
73e1dd42371789843b23b0cec4f1d4c3	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	 Rhodocyclaceae
787f39bf289068db70a9b37d01e1af7f	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	 Sphingomonadaceae
7dc8b4de107d77209a3320b7fdda6ec9	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	 Weeksellaceae
7e0c20c66449f750869d33ccb8d4af18	Bacteria	Actinobacteriota	Acidimicrobiia	Microtrichales	 Ilumatobacteraceae
83abfe242edd8d10144060c9e60e9a7a	Bacteria	Dependentiae	Babeliae	Babeliales	NA
9e0d8d0f56c5ec71f4ff44afd6032223	Bacteria	Proteobacteria	Gammaproteobacteria	NA	NA
a3a87b2a94da49267bbf75c1a0d1e442	Bacteria	Acidobacteriota	Thermoanaerobaculia	Thermoanaerobaculales	 Thermoanaerobaculaceae
a982e201ec10f6260d1428d9f3c7a8f5	Bacteria	Verrucomicrobiota	Omnitrophia	Omnitrophales	 Omnitrophaceae
a9da67fc72597029d4d296c59d18e54f	Bacteria	Proteobacteria	Gammaproteobacteria	Steroidobacterales	 Steroidobacteraceae
ab7ff8b944836eb4cde52aeac8ed885a	Bacteria	Verrucomicrobiota	Verrucomicrobiae	Pedosphaerales	 Pedosphaeraceae
af1253a2634f45163b1040d5ccb2e050	Bacteria	Bdellovibrionota	Bdellovibrionia	Bacteriovoracales	 Bacteriovoracaceae
b73512e1b30c19eb84ec348408105bc8	Bacteria	Firmicutes	Bacilli	Mycoplasmatales	 Mycoplasmataceae
b8cac51c072c3637d6f69e727d161cef	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	NA
bac64e048bf99077cb3fc9c14b087c4f	Bacteria	Desulfobacterota	Desulfobulbia	Desulfobulbales	 Desulfocapsaceae
bcce8338bbe984c14b51a6afe81e14cd	Bacteria	Nitrospirota	Nitrospiria	Nitrospirales	 Nitrospiraceae
d3a6b1478a6e95fdbce0855bf45add7e	Bacteria	Planctomycetota	Planctomycetes	Gemmatales	 Gemmataceae
d557d50852171bdde61aa6abcc8253ff	Bacteria	Desulfobacterota	Syntrophobacteria	Syntrophobacterales	 Syntrophobacteraceae
df32920a716b91e55f9a9d928d3eac81	Bacteria	Planctomycetota	Planctomycetes	Planctomycetales	 Schlesneriaceae
e4e09092561ff5fce7498c5010d05297	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	 Rhodobacteraceae
ebd91e201501f3b4732812472a43e1e5	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	 Beijerinckiaceae
f2cd9500ff03da88576e910a085f3bb3	Bacteria	Verrucomicrobiota	Verrucomicrobiae	Verrucomicrobiales	 Verrucomicrobiaceae
fdffd996f460a2d2706860a743657fd1	Bacteria	Chloroflexi	Anaerolineae	Anaerolineales	 Anaerolineaceae
fe98e4e280d1669e581848c89857181f	Bacteria	Firmicutes	Bacilli	Exiguobacterales	 Exiguobacteraceae
09c8bcb9e464a4fd0eb951b2d35c3260	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	 Rhodospirillaceae
1603bcefcfb86d32db0df4a0db76cf85	Bacteria	Planctomycetota	Planctomycetes	Pirellulales	 Pirellulaceae
1b0f27a72f482cfd9cc5a97f217364f2	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	 Xanthobacteraceae
28ddec68fc51b9b8be98e58a15565a7e	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	 Pseudomonadaceae
34f1883ddb31f29adfd0fd70aa08d582	Bacteria	Verrucomicrobiota	Kiritimatiellae	WCHB1-41	 WCHB1-41
38922d310ca889f0194869ff224f24b2	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	 Weeksellaceae
4504efeac5dd51e380f05b97f964097c	Bacteria	Verrucomicrobiota	Verrucomicrobiae	Verrucomicrobiales	 Verrucomicrobiaceae
559602d0e94feed6562235aa52a8aae0	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	 Rhizobiales_Incertae_Sedis
5ab5af6ded3d4abd23d883070c8ba4f4	Bacteria	Proteobacteria	Gammaproteobacteria	Arenicellales	 Arenicellaceae
66c3fcb251e0a1374fdf94ddb82fd430	Bacteria	Proteobacteria	Gammaproteobacteria	Legionellales	 Legionellaceae
6a664ad5ffc11afdc14ea4e031192f9c	Bacteria	Verrucomicrobiota	Chlamydiae	Chlamydiales	 Parachlamydiaceae
7a015ecd54a2530e9a4d3ee8a9d55e5d	Bacteria	Planctomycetota	Phycisphaerae	Tepidisphaerales	 WD2101_soil_group
8214d34038cec9076144ec224d8ed3da	Bacteria	Patescibacteria	Parcubacteria	Candidatus_Adlerbacteria	 Candidatus_Adlerbacteria
83a0afffdbf30b9b8abe1b02115bfdbc	Bacteria	Verrucomicrobiota	Verrucomicrobiae	Chthoniobacterales	 Chthoniobacteraceae
889f45e707e44a13dc4df9f7f579f86c	Bacteria	Proteobacteria	Gammaproteobacteria	Legionellales	 Legionellaceae
89f6a39aabcfd6b4fdf3cbab3c07aac4	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	 Sphingomonadaceae
9139d35bc5df03e439beac08ce1be9ad	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	 Flavobacteriaceae
971215d409c5a05986634a13baac77b4	Bacteria	Desulfobacterota	Desulfuromonadia	PB19	 PB19
9f37fb69dc213ea248e892a64bda865e	Bacteria	Chloroflexi	Anaerolineae	Caldilineales	 Caldilineaceae
a5942f8f6d53d378c552acf87de0f38d	Bacteria	Patescibacteria	Saccharimonadia	Saccharimonadales	 Saccharimonadales
a88e73c6823b403b1b3e1ecba7fb0e92	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	 Flavobacteriaceae
ad04b921e761c799ab7f989084567515	Bacteria	Patescibacteria	CPR2	CPR2	 CPR2
b28fbf8389820d00c272ebc088e60eea	Bacteria	Planctomycetota	Planctomycetes	Pirellulales	 Pirellulaceae
b3d23ca84d803225a8d0ed1ed3ccf3b5	Bacteria	Bdellovibrionota	Oligoflexia	Silvanigrellales	 Silvanigrellaceae
c0560a9f9d16bd74566638b7cdf6064b	Bacteria	Actinobacteriota	Actinobacteria	Micrococcales	 Micrococcaceae
c2053b584afa34a6694fd964642b06c8	Bacteria	Firmicutes	Clostridia	Peptostreptococcales-Tissierellales	 Peptostreptococcaceae
c4c096fb8eb889e6bda87c31c9c7beec	Bacteria	Planctomycetota	Phycisphaerae	Phycisphaerales	 Phycisphaeraceae
ccf9b3d29ffa3a146785b8ab4844a7c1	Bacteria	Patescibacteria	Gracilibacteria	Absconditabacteriales_(SR1)	 Absconditabacteriales_(SR1)
d95987a4ec0429109ed0ffb9f9d24d8a	Bacteria	Cyanobacteria	Cyanobacteriia	NA	NA
dfc1f4379fbbd42ca7a3c82c5b6470c1	Bacteria	Proteobacteria	Alphaproteobacteria	Holosporales	 Holosporaceae
ec6d45393c3129c462d32a55035cb923	Bacteria	Patescibacteria	Saccharimonadia	Saccharimonadales	 Saccharimonadales
edf54cadc6127456265cb62378f32a0b	Bacteria	Actinobacteriota	Actinobacteria	Corynebacteriales	 Corynebacteriaceae
fefac4acbdf0874a7886b90caaecc24f	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	 Crocinitomicaceae
0d7d81c2484d9e0698b7b9bb5b5c19e6	Bacteria	Proteobacteria	Gammaproteobacteria	Oceanospirillales	 Halomonadaceae
19404215d934fa1193f377a1d53cd3d4	Bacteria	Fusobacteriota	Fusobacteriia	Fusobacteriales	 Fusobacteriaceae
1968cc6bfaef42b20f6b72f03b9ec3e7	Bacteria	Planctomycetota	Planctomycetes	Gemmatales	 Gemmataceae
2439591121bdf0de97c33312f0820786	Bacteria	Patescibacteria	Saccharimonadia	Saccharimonadales	NA
2aed79b895701ad66b8ba83502828391	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	 Rhizobiaceae
33f505c30dd6b097a46a3463b8cc1d08	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	 Beijerinckiaceae
34e9b2c1c062c637ee0f8fa4b5ca5ef2	Bacteria	Chloroflexi	Anaerolineae	RBG-13-54-9	 RBG-13-54-9
40c99136ae0512e999c4181378555058	Bacteria	Patescibacteria	Gracilibacteria	Absconditabacteriales_(SR1)	 Absconditabacteriales_(SR1)
452e47b57e59642779a58df58b5e2a14	Bacteria	Firmicutes	Bacilli	Mycoplasmatales	 Mycoplasmataceae
4707d41de105b88a8e83cba6103422c5	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	 Rhodocyclaceae
520fe24213f88feadb21c04776a732f0	Bacteria	Acidobacteriota	Holophagae	Subgroup_7	 Subgroup_7
582b5f0ffb2d85ba0a725ed3acd52c20	Bacteria	Proteobacteria	Alphaproteobacteria	Caulobacterales	 Hyphomonadaceae
5ae1bc78425b9da36d11d5ec789bc031	Bacteria	Chloroflexi	Anaerolineae	Caldilineales	 Caldilineaceae
5bd1879c469e895347599d8c4ac42f67	Bacteria	Patescibacteria	Gracilibacteria	Absconditabacteriales_(SR1)	 Absconditabacteriales_(SR1)
65e867fafb9dc9d68ca0cd2df496ea3f	Bacteria	Acidobacteriota	Vicinamibacteria	Vicinamibacterales	 Vicinamibacteraceae
694195f6735997beee7818c35bfc391a	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	 Rhodanobacteraceae
6ea4c4e64287c5da986a52ff13ab2829	Bacteria	Cyanobacteria	Cyanobacteriia	Chloroplast	 Chloroplast
8233f0a01fe906f7ebef0476cf2217e9	Bacteria	Planctomycetota	Planctomycetes	Isosphaerales	 Isosphaeraceae
834f98c79309f6165bd9baea90bbae38	Bacteria	Actinobacteriota	Coriobacteriia	OPB41	 OPB41
86451b48af6207ec1fdec04d987592da	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	 Comamonadaceae
880f63d0b1181811ee398bbc5c4658b5	Bacteria	Cyanobacteria	Cyanobacteriia	Cyanobacteriales	 Microcystaceae
8a4c9e6cdac6d3647c7c5ceda4f12e97	Bacteria	Verrucomicrobiota	Chlamydiae	Chlamydiales	NA
8ced3b0165f6d240ee98fc8c42e1ffda	Archaea	Crenarchaeota	Nitrososphaeria	Nitrosopumilales	 Nitrosopumilaceae
8e2cc1c10ebcd9dbf8c2d84da4aa77f6	Bacteria	Proteobacteria	Alphaproteobacteria	Acetobacterales	 Acetobacteraceae
9249a59e2b9c79cbfd08ed660bee1e70	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	 Alcaligenaceae
933738bbe76a788ade869f62b93249de	Bacteria	Acidobacteriota	Acidobacteriae	Acidobacteriae	 Acidobacteriae
938164e6b34ecb1c62bb93dd09b194f2	Bacteria	Campilobacterota	Campylobacteria	Campylobacterales	 Arcobacteraceae
9573ec6a08ea161efc8d56da4e08e745	Bacteria	Myxococcota	Polyangia	Polyangiales	 Sandaracinaceae
9e1153ccabe2e016110b502d7ed8ed1d	Bacteria	Firmicutes	Clostridia	Clostridiales	 Clostridiaceae
a31f6a7bfa7459891e9c10239b8c5fd0	Bacteria	Chloroflexi	Anaerolineae	SJA-15	 SJA-15
a77e1988e9281be89f9ee942d01b0e04	Bacteria	Patescibacteria	Saccharimonadia	Saccharimonadales	 Saccharimonadales
ab86a05fe5fd00f92243d50f4b1806f4	Bacteria	Chloroflexi	Anaerolineae	RBG-13-54-9	 RBG-13-54-9
ac36eebb4e1ef10b1839458ddc397b29	Bacteria	Proteobacteria	Gammaproteobacteria	Legionellales	 Legionellaceae
b134106fd09cc948c5a0ea7aebad8bfb	Bacteria	Proteobacteria	Gammaproteobacteria	Alteromonadales	 Alteromonadaceae
b300c24ab0af5a4e0bb34a0b754c62cc	Bacteria	Bacteroidota	Bacteroidia	Cytophagales	 Spirosomaceae
bbc086c91c5431d196ad114c1d4800f6	Bacteria	Actinobacteriota	Actinobacteria	NA	NA
c00c083773bad01c8f1b14980b1607cd	Bacteria	Proteobacteria	Gammaproteobacteria	Alteromonadales	 Shewanellaceae
c3796af525f1c1b82ad5079902f7f241	Bacteria	Patescibacteria	Saccharimonadia	Saccharimonadales	 Saccharimonadales
c7fdee9b69c8d29645f24fb92a320b82	Bacteria	Proteobacteria	Alphaproteobacteria	Reyranellales	 Reyranellaceae
c8bc4f16e90cd5696b30c1cbc35c0ce3	Bacteria	Firmicutes	Negativicutes	Veillonellales-Selenomonadales	 Veillonellaceae
dc6c97cad4c52196ffadd7dad2f9020b	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	 Hydrogenophilaceae
dd22a53fb876e12922510c20c85f9408	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	 Rhizobiales_Incertae_Sedis
e3edadfa1a046061d0b85e5548862dd6	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	 Rhizobiaceae
e824f069075f9644ceafccfce3550c4b	Bacteria	Verrucomicrobiota	Chlamydiae	Chlamydiales	NA
fb4bcfa7cc684d38f7504540c0cbef6d	Bacteria	Actinobacteriota	Actinobacteria	Micrococcales	 Micrococcaceae
fe51e1d8592eef271166b528f62dae03	Bacteria	Patescibacteria	Saccharimonadia	Saccharimonadales	 Saccharimonadales
00e459089a44dc72173ac081af5ab487	Bacteria	Proteobacteria	Alphaproteobacteria	Paracaedibacterales	 Paracaedibacteraceae
112fd8af21337f5477be4c1fe38340f2	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	 Beijerinckiaceae
14abb7bd53708c15c0e17e5119d23206	Bacteria	Patescibacteria	Saccharimonadia	Saccharimonadales	 Saccharimonadales
25a05510976fe9d2094c952fdcd90e8b	Bacteria	Planctomycetota	Planctomycetes	Pirellulales	 Pirellulaceae
2c8220e6c5193af1300ff278d32c89c0	Bacteria	Proteobacteria	Gammaproteobacteria	Pasteurellales	 Pasteurellaceae
39b7acf6819931d54189af6ee8b67036	Bacteria	Patescibacteria	Saccharimonadia	Saccharimonadales	 Saccharimonadales
43737534210228e98e86d384c925d556	Bacteria	Acidobacteriota	AT-s3-28	AT-s3-28	 AT-s3-28
467ddede79ced07f8292098fbe3e0183	Bacteria	Actinobacteriota	Acidimicrobiia	Microtrichales	 Ilumatobacteraceae
46c7dd5cc98fe896e38947e9f95fdb7c	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	 Rhizobiaceae
5437c3e32ba2957a32ae117277b1f4e8	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	 Xanthomonadaceae
56f72a88197d7ed925f585c3bfb4d201	Bacteria	Patescibacteria	CPR2	CPR2	 CPR2
594494a1564d6067f03d7f19e43c6859	Bacteria	Acidobacteriota	Holophagae	Subgroup_7	 Subgroup_7
5a3443c24c8d82cbd883cbf2ecee16b0	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	 Nitrosomonadaceae
5abf7c076df9f43f1a5a654d72c97adb	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	 Rhodanobacteraceae
5b0073595d3c10cca3dacb9e8d584d9c	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	 Xanthomonadaceae
5dc0b44cdc91ce38056317a7bbdbd474	Bacteria	Proteobacteria	Alphaproteobacteria	Acetobacterales	 Acetobacteraceae
727f045858630077af88a6803274dc54	Bacteria	Firmicutes	Bacilli	Staphylococcales	 Staphylococcaceae
7337c3e08269da8c033e9fc4f718b91c	Bacteria	Planctomycetota	Phycisphaerae	Tepidisphaerales	 WD2101_soil_group
7fb64f156384718740a8fd05cb1c3f35	Bacteria	Planctomycetota	Planctomycetes	Pirellulales	 Pirellulaceae
8706f23db16f607de74886d42758a317	Bacteria	Planctomycetota	Planctomycetes	Pirellulales	 Pirellulaceae
9adc400beee542a5f6efefc4872e1849	Bacteria	Desulfobacterota	Syntrophobacteria	Syntrophobacterales	 Syntrophobacteraceae
a8ac9dcde44182de704930551de41fb5	Bacteria	Planctomycetota	Phycisphaerae	Pla1_lineage	 Pla1_lineage
afbda86a420065653b9ec698751a5788	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	 Rhodanobacteraceae
b52d6916286ac3f01c57edd6b2473280	Bacteria	Planctomycetota	Planctomycetes	Isosphaerales	 Isosphaeraceae
bb85e450ce40110dbf93a5d7c47729ce	Bacteria	Patescibacteria	Saccharimonadia	Saccharimonadales	 Saccharimonadales
bc61c695b3e754319adf1fc9d56fc275	Bacteria	Patescibacteria	Saccharimonadia	Saccharimonadales	 Saccharimonadales
cf8ad2c86146b91480c5d73c62a2466c	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	 Sphingomonadaceae
de17899cdcb372bf239498b07a90b9b9	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	 Hyphomicrobiaceae
dfd0d05141d6eb222cfd3513adcba561	Bacteria	Proteobacteria	Alphaproteobacteria	Acetobacterales	 Acetobacteraceae
e3d1c10828aac1c848e8f1138d893621	Bacteria	Actinobacteriota	Acidimicrobiia	Microtrichales	 Ilumatobacteraceae
f285a0d7da50490b080e6b5635544a4c	Bacteria	Proteobacteria	Alphaproteobacteria	Caulobacterales	 Hyphomonadaceae
f3bc4e2e1ea4cdf04d8f9087845c1a26	Bacteria	Verrucomicrobiota	Kiritimatiellae	WCHB1-41	 WCHB1-41
f920394c9c380f900aeba2ad8dc07667	Bacteria	Firmicutes	Clostridia	Clostridiales	 Caloramatoraceae
fb09eeda697fa891777f5fcdbbfedeab	Bacteria	Firmicutes	Bacilli	Mycoplasmatales	 Mycoplasmataceae
04d7589b749eb0ebd3ff33ea33541849	Bacteria	Patescibacteria	CPR2	CPR2	 CPR2
0c03f277aca068313797f9fbb0ce6ba9	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	 Chitinimonadaceae
0ed228d6b3cd202fd9a165930fdc621d	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	 Flavobacteriaceae
1416d1c6e3568ce9865c7e5b59417a65	Bacteria	Planctomycetota	Planctomycetes	Pirellulales	 Pirellulaceae
1d2b0a218e716b481330faca31eba2f0	Bacteria	Patescibacteria	Saccharimonadia	Saccharimonadales	 Saccharimonadales
1f233e087230d5b1eb7896e58b3d615a	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	NA
26d09133eedb28ffdb13dab8b69d7ff3	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	 Chromobacteriaceae
28fc609f1778eb8310c03100890e5c8a	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	 Rhodobacteraceae
2a2dfdbf6ff72c999198afbd2afd2946	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	NA
34a75c32068bae77ec1d6bdd0b9ff561	Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	 Saprospiraceae
3cd091e1e631686e15ecdf1df3269edf	Bacteria	Dependentiae	Babeliae	Babeliales	 Babeliales
41370f6bb0369d8fc61424f8ed7c175b	Bacteria	Patescibacteria	Saccharimonadia	Saccharimonadales	NA
47568d1f32e165b2bf7920846631f7b5	Bacteria	Chloroflexi	Anaerolineae	Anaerolineales	 Anaerolineaceae
4c6d7297f73378377cb9280467f8ee3c	Bacteria	Gemmatimonadota	Gemmatimonadetes	Gemmatimonadales	 Gemmatimonadaceae
4fd6eea20b3dfff76a02edf5590dc848	Bacteria	Patescibacteria	Saccharimonadia	Saccharimonadales	NA
5a7a5e2e6203e6d2bd9158ac08d67bb7	Bacteria	Chloroflexi	Anaerolineae	RBG-13-54-9	 RBG-13-54-9
60aab2ebe79171660002d28dca46af01	Bacteria	Acidobacteriota	Blastocatellia	Blastocatellales	 Blastocatellaceae
61facc07e6c07b89963f3d64de7887e6	Bacteria	Planctomycetota	Planctomycetes	Pirellulales	 Pirellulaceae
66c9dcf683b6f1bc20e5f8c3fe069acd	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	 Fokiniaceae
69a7698345507b6646d972d8241176a1	Bacteria	Acidobacteriota	Blastocatellia	Blastocatellales	 Blastocatellaceae
7064e3120737f44c8ee981d0d45b0c65	Bacteria	Bacteroidota	Kapabacteria	Kapabacteriales	 Kapabacteriales
7229d4086ef957cea63497348c81c0f3	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	 Xanthomonadaceae
73d6f7f64f5292aa91c4d3d93f21ca98	Bacteria	Patescibacteria	Gracilibacteria	Absconditabacteriales_(SR1)	 Absconditabacteriales_(SR1)
74ee1e76edc5def3b1508acac04ecffa	Bacteria	Bacteroidota	Kapabacteria	Kapabacteriales	 Kapabacteriales
81b16a94d021c26353cfd3503fdbb061	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	 Beijerinckiaceae
8b478f379683b454453d94affcada252	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	 Rhodobacteraceae
8ca281d9103a1d9e8d7f029d23df7dd5	Bacteria	Proteobacteria	Alphaproteobacteria	Caulobacterales	 Caulobacteraceae
8f4d2ac07b54ae8debf46739ce950e9f	Bacteria	Chloroflexi	KD4-96	KD4-96	 KD4-96
995da549e00ed956a62372490a9f9f0c	Bacteria	Verrucomicrobiota	Verrucomicrobiae	Verrucomicrobiales	 Verrucomicrobiaceae
9ec85a07139af4a39fcd107c26d1b2ae	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	 SC-I-84
a69c7d70e8ab41b3155f69d46211d915	Bacteria	Myxococcota	Myxococcia	Myxococcales	 Anaeromyxobacteraceae
c5b2dea17e320096bcf8a954ab559b96	Bacteria	Chloroflexi	Anaerolineae	RBG-13-54-9	 RBG-13-54-9
c9698d7d10a7f45e255b46699d0e5ae2	Bacteria	Chloroflexi	Anaerolineae	Caldilineales	 Caldilineaceae
d63bdedb522adf4f38740770f8b355b9	Bacteria	Planctomycetota	Planctomycetes	Pirellulales	 Pirellulaceae
e52a831b3d4a92b7dbcc488178a89f2b	Bacteria	Chloroflexi	Anaerolineae	RBG-13-54-9	 RBG-13-54-9
e5ab607afcaf9ea8468302869156358c	Bacteria	Bdellovibrionota	Oligoflexia	Silvanigrellales	 Silvanigrellaceae
e6cbd28c5922ee5e3a9de2c95a68ca26	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	 Nitrosomonadaceae
e9a602691dc7a86af6e057e68c5175ee	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	 Beijerinckiaceae
f0315f3fd0b2adc6301180bd9ed82a4d	Bacteria	Verrucomicrobiota	Kiritimatiellae	WCHB1-41	 WCHB1-41
f1ced61124c4e0cdc95627d4af5d568f	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	 Neisseriaceae
f5bd55801ab9b542df80b4d42e3ecff2	Bacteria	Bacteroidota	SJA-28	SJA-28	 SJA-28
f818ab3f143deada630082e9a50d46cb	Bacteria	Planctomycetota	Phycisphaerae	Phycisphaerales	 Phycisphaeraceae
fabb7a3f0fe1e22e7869f7ac9ca3076e	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	 Hyphomicrobiaceae
fe9fc91bc65499b3f511c074bb4c5906	Bacteria	Myxococcota	Polyangia	Haliangiales	 Haliangiaceae
06b59bf9f02a62e84bc89443034571aa	Bacteria	Planctomycetota	Planctomycetes	Pirellulales	 Pirellulaceae
093cfd299b338b4664cab66f6a4f6094	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	 Moraxellaceae
09593e5f61412e15c88c4d79b2ce23cb	Bacteria	Proteobacteria	Gammaproteobacteria	Coxiellales	 Coxiellaceae
0a394f1e099c374c015e485df61fa483	Bacteria	Patescibacteria	Gracilibacteria	Absconditabacteriales_(SR1)	 Absconditabacteriales_(SR1)
0e19112e148de275c498b08e0eb1a483	Bacteria	Acidobacteriota	Aminicenantia	Aminicenantales	 Aminicenantales
0f1a3a63afb35f4a13289023a92e13f3	Bacteria	Bacteroidota	Bacteroidia	Sphingobacteriales	 NS11-12_marine_group
1058621efbff511f4809a24d7fdb107e	Bacteria	Verrucomicrobiota	Chlamydiae	Chlamydiales	NA
1d0cf7b45add79b5a0e83e530c12f475	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	 Rhizobiaceae
